"Airport ID","Name","City","Country","IATA","ICAO","Latitude","Longitude","Altitude","Timezone","DST","Tz database time zone","Type","Source","Change","Percentage","Increase/Decrease"
491,"Liverpool John Lennon Airport","Liverpool","United Kingdom","LPL","EGGP",53.33359909057617,-2.849720001220703,80,"0","E","Europe/London","airport","OurAirports",56.183319091796875,29.550631995981107,"Increase"
492,"London Luton Airport","London","United Kingdom","LTN","EGGW",51.87469863891602,-0.36833301186561584,526,"0","E","Europe/London","airport","OurAirports",52.24303165078164,4.690430555314682,"Increase"
493,"Plymouth City Airport","Plymouth","United Kingdom","PLH","EGHD",50.422798,-4.10583,476,"0","E","Europe/London","airport","OurAirports",54.528628,42.13972804768589,"Increase"
494,"Bournemouth Airport","Bournemouth","United Kingdom","BOH","EGHH",50.77999877929688,-1.8424999713897705,38,"0","E","Europe/London","airport","OurAirports",52.62249875068665,19.46128368427348,"Increase"
495,"Southampton Airport","Southampton","United Kingdom","SOU","EGHI",50.95029830932617,-1.3567999601364136,44,"0","E","Europe/London","airport","OurAirports",52.307098269462585,14.59462947410598,"Increase"
496,"Lasham Airport","Lasham","United Kingdom","QLA","EGHL",51.18719863891602,-1.0334999561309814,618,"0","E","Europe/London","airport","OurAirports",52.220698595047004,11.355190155513288,"Increase"
497,"Alderney Airport","Alderney","Guernsey","ACI","EGJA",49.706103999999996,-2.2147200000000002,290,"0","E","Europe/Guernsey","airport","OurAirports",51.920823999999996,23.19175629835724,"Increase"
498,"Guernsey Airport","Guernsey","Guernsey","GCI","EGJB",49.43500137329102,-2.601969957351685,336,"0","E","Europe/Guernsey","airport","OurAirports",52.03697133064271,27.072333737268636,"Increase"
499,"Jersey Airport","Jersey","Jersey","JER","EGJJ",49.20790100097656,-2.1955099105834956,277,"0","E","Europe/Jersey","airport","OurAirports",51.40341091156006,22.99971612598666,"Increase"
500,"Shoreham Airport","Shoreham By Sea","United Kingdom","ESH","EGKA",50.835602,-0.297222,7,"0","E","Europe/London","airport","OurAirports",51.132824,3.9780667292272844,"Increase"
501,"London Biggin Hill Airport","Biggin Hill","United Kingdom","BQH","EGKB",51.330799102799986,0.032499998807900006,598,"0","E","Europe/London","airport","OurAirports",51.298299103992086,0.674366863803769,"Increase"
502,"London Gatwick Airport","London","United Kingdom","LGW","EGKK",51.148102,-0.190278,202,"0","E","Europe/London","airport","OurAirports",51.33838,2.906500138041486,"Increase"
503,"London City Airport","London","United Kingdom","LCY","EGLC",51.505299,0.055277999999999994,19,"0","E","Europe/London","airport","OurAirports",51.450021,0.446146751206706,"Increase"
504,"Farnborough Airport","Farnborough","United Kingdom","FAB","EGLF",51.275798797600004,-0.776332974434,238,"0","E","Europe/London","airport","OurAirports",52.052131772034,8.778470083303775,"Increase"
505,"Chalgrove Airport","Chalsgrove","United Kingdom","\N","EGLJ",51.67610168457031,-1.0808299779891968,240,"0","E","Europe/London","airport","OurAirports",52.75693166255951,11.829215250346504,"Increase"
506,"Blackbushe Airport","Blackbushe","United Kingdom","BBS","EGLK",51.32389831542969,-0.8475000262260437,325,"0","E","Europe/London","airport","OurAirports",52.17139834165573,9.49151303806358,"Increase"
507,"London Heathrow Airport","London","United Kingdom","LHR","EGLL",51.4706,-0.461941,83,"0","E","Europe/London","airport","OurAirports",51.932541,5.628384851662892,"Increase"
508,"Southend Airport","Southend","United Kingdom","SEN","EGMC",51.5713996887207,0.6955559849739075,49,"0","E","Europe/London","airport","OurAirports",50.875843703746796,-5.969047092458338,"Increase"
509,"Lydd Airport","Lydd","United Kingdom","LYX","EGMD",50.95610046386719,0.939167022705078,13,"0","E","Europe/London","airport","OurAirports",50.01693344116211,-8.41010113157753,"Increase"
510,"Kent International Airport","Manston","United Kingdom","MSE","EGMH",51.342201,1.3461100000000001,178,"0","E","Europe/London","airport","OurAirports",49.996091,-12.48731839293567,"Increase"
511,"Brough Airport","Brough","United Kingdom","\N","EGNB",53.7197,-0.566333,12,"0","E","Europe/London","airport","OurAirports",54.286033,6.673872370862086,"Increase"
512,"Carlisle Airport","Carlisle","United Kingdom","CAX","EGNC",54.9375,-2.8091700077056885,190,"0","E","Europe/London","airport","OurAirports",57.74667000770569,29.142834002111822,"Increase"
513,"Retford Gamston Airport","Repton","United Kingdom","\N","EGNE",53.28060150146485,-0.9513890147209167,91,"0","E","Europe/London","airport","OurAirports",54.23199051618577,10.531746346049092,"Increase"
514,"Blackpool International Airport","Blackpool","United Kingdom","BLK","EGNH",53.77170181274414,-3.0286099910736084,34,"0","E","Europe/London","airport","OurAirports",56.80031180381775,31.342423402256223,"Increase"
515,"Humberside Airport","Humberside","United Kingdom","HUY","EGNJ",53.57440185546875,-0.350832998752594,121,"0","E","Europe/London","airport","OurAirports",53.925234854221344,4.51487850671798,"Increase"
516,"Barrow Walney Island Airport","Barrow Island","United Kingdom","BWF","EGNL",54.1286111,-3.2675,173,"0","E","Europe/London","airport","OurAirports",57.3961111,33.73536548756005,"Increase"
517,"Leeds Bradford Airport","Leeds","United Kingdom","LBA","EGNM",53.86589813232422,-1.6605700254440308,681,"0","E","Europe/London","airport","OurAirports",55.52646815776825,17.636528108110635,"Increase"
518,"Warton Airport","Warton","United Kingdom","WRT","EGNO",53.745098,-2.88306,55,"0","E","Europe/London","airport","OurAirports",56.628158,29.88424321784286,"Increase"
519,"Hawarden Airport","Hawarden","United Kingdom","CEG","EGNR",53.1781005859375,-2.977780103683472,45,"0","E","Europe/London","airport","OurAirports",56.15588068962097,30.83379739757106,"Increase"
520,"Isle of Man Airport","Isle Of Man","Isle of Man","IOM","EGNS",54.08330154418945,-4.623889923095703,52,"0","E","Europe/Isle_of_Man","airport","OurAirports",58.707191467285156,47.324394934641425,"Increase"
521,"Newcastle Airport","Newcastle","United Kingdom","NCL","EGNT",55.037498474121094,-1.6916699409484863,266,"0","E","Europe/London","airport","OurAirports",56.72916841506958,17.947436088800764,"Increase"
522,"Durham Tees Valley Airport","Teesside","United Kingdom","MME","EGNV",54.50920104980469,-1.4294099807739258,120,"0","E","Europe/London","airport","OurAirports",55.93861103057861,15.320323086621439,"Increase"
523,"East Midlands Airport","East Midlands","United Kingdom","EMA","EGNX",52.8311004639,-1.32806003094,306,"0","E","Europe/London","airport","OurAirports",54.15916049484,14.30573815470851,"Increase"
524,"Llanbedr Airport","Llanbedr","United Kingdom","\N","EGOD",52.811698913574,-4.1235799789428995,30,"0","E","Europe/London","airport","OurAirports",56.9352788925169,42.31388059470078,"Increase"
525,"RAF Ternhill","Ternhill","United Kingdom","\N","EGOE",52.87120056152344,-2.533560037612915,272,"0","E","Europe/London","airport","OurAirports",55.40476059913635,26.38351984855847,"Increase"
526,"RAF Shawbury","Shawbury","United Kingdom","\N","EGOS",52.79819869995117,-2.668040037155152,249,"0","E","Europe/London","airport","OurAirports",55.46623873710632,27.73093315681409,"Increase"
528,"RAF Woodvale","Woodvale","United Kingdom","\N","EGOW",53.5816,-3.05552,37,"0","E","Europe/London","airport","OurAirports",56.63712,31.612225546082982,"Increase"
529,"Kirkwall Airport","Kirkwall","United Kingdom","KOI","EGPA",58.957801818847656,-2.9049999713897705,50,"0","E","Europe/London","airport","OurAirports",61.86280179023743,30.099272242414212,"Increase"
530,"Sumburgh Airport","Sumburgh","United Kingdom","LSI","EGPB",59.87889862060547,-1.295560002326965,20,"0","E","Europe/London","airport","OurAirports",61.174458622932434,13.977236359811773,"Increase"
531,"Wick Airport","Wick","United Kingdom","WIC","EGPC",58.458900451660156,-3.09306001663208,126,"0","E","Europe/London","airport","OurAirports",61.551960468292236,31.983510159371214,"Increase"
532,"Aberdeen Dyce Airport","Aberdeen","United Kingdom","ABZ","EGPD",57.20190048217773,-2.1977798938751216,215,"0","E","Europe/London","airport","OurAirports",59.39968037605285,23.016220387607795,"Increase"
533,"Inverness Airport","Inverness","United Kingdom","INV","EGPE",57.54249954223633,-4.047500133514403,31,"0","E","Europe/London","airport","OurAirports",61.58999967575073,41.545340652443656,"Increase"
534,"Glasgow International Airport","Glasgow","United Kingdom","GLA","EGPF",55.8718986511,-4.43306016922,26,"0","E","Europe/London","airport","OurAirports",60.304958820319996,45.409944980619514,"Increase"
535,"Edinburgh Airport","Edinburgh","United Kingdom","EDI","EGPH",55.95000076293945,-3.372499942779541,135,"0","E","Europe/London","airport","OurAirports",59.322500705718994,34.785276459015996,"Increase"
536,"Islay Airport","Islay","United Kingdom","ILY","EGPI",55.68190002441406,-6.256669998168945,56,"0","E","Europe/London","airport","OurAirports",61.93857002258301,63.67906450221454,"Increase"
537,"Glasgow Prestwick Airport","Prestwick","United Kingdom","PIK","EGPK",55.5093994140625,-4.586669921875,65,"0","E","Europe/London","airport","OurAirports",60.0960693359375,46.94932792614533,"Increase"
538,"Benbecula Airport","Benbecula","United Kingdom","BEB","EGPL",57.48109817504883,-7.362780094146728,19,"0","E","Europe/London","airport","OurAirports",64.84387826919556,74.75589139777213,"Increase"
539,"Scatsta Airport","Scatsta","United Kingdom","SCS","EGPM",60.43280029296875,-1.2961100339889526,81,"0","E","Europe/London","airport","OurAirports",61.7289103269577,13.982547468397648,"Increase"
540,"Dundee Airport","Dundee","United Kingdom","DND","EGPN",56.45249938964844,-3.0258300304412837,17,"0","E","Europe/London","airport","OurAirports",59.47832942008972,31.311899880395405,"Increase"
541,"Stornoway Airport","Stornoway","United Kingdom","SYY","EGPO",58.215599060058594,-6.3311100006103525,26,"0","E","Europe/London","airport","OurAirports",64.54670906066895,64.41985281639546,"Increase"
542,"Tiree Airport","Tiree","United Kingdom","TRE","EGPU",56.49919891357422,-6.869170188903809,38,"0","E","Europe/London","airport","OurAirports",63.36836910247803,69.81328184629396,"Increase"
543,"RAF Leuchars","Leuchars","United Kingdom","ADX","EGQL",56.37289810180664,-2.8684399127960205,38,"0","E","Europe/London","airport","OurAirports",59.24133801460266,29.735282442627046,"Increase"
544,"RAF Lossiemouth","Lossiemouth","United Kingdom","LMO","EGQS",57.7052001953125,-3.339169979095459,42,"0","E","Europe/London","airport","OurAirports",61.04437017440796,34.44956580593753,"Increase"
545,"Cambridge Airport","Cambridge","United Kingdom","CBG","EGSC",52.205002,0.175,47,"0","E","Europe/London","airport","OurAirports",52.030002,-0.753352169204016,"Increase"
546,"Peterborough Business Airport","Peterborough","United Kingdom","\N","EGSF",52.46810150146485,-0.2511110007762909,26,"0","E","Europe/London","airport","OurAirports",52.71921250224114,3.515895982356811,"Increase"
547,"Norwich International Airport","Norwich","United Kingdom","NWI","EGSH",52.675800323500006,1.28278005123,117,"0","E","Europe/London","airport","OurAirports",51.39302027227001,-11.852152872270842,"Increase"
548,"London Stansted Airport","London","United Kingdom","STN","EGSS",51.8849983215,0.23499999940400002,348,"0","E","Europe/London","airport","OurAirports",51.649998322095996,-1.3545292415490362,"Increase"
549,"North Weald Airport","North Weald","United Kingdom","\N","EGSX",51.721698761000006,0.154166996479,321,"0","E","Europe/London","airport","OurAirports",51.56753176452101,-0.5446506672837713,"Increase"
550,"Sheffield City Heliport","Fowlmere","United Kingdom","\N","EGSY",53.394299,-1.38849,231,"0","E","Europe/London","airport","OurAirports",54.782788999999994,14.910904461637374,"Increase"
551,"Cranfield Airport","Cranfield","United Kingdom","\N","EGTC",52.0722007751,-0.616666972637,358,"0","E","Europe/London","airport","OurAirports",52.688867747737,7.178512263529133,"Increase"
552,"Exeter International Airport","Exeter","United Kingdom","EXT","EGTE",50.73440170288086,-3.4138898849487305,102,"0","E","Europe/London","airport","OurAirports",54.14829158782959,35.206188297482406,"Increase"
553,"Bristol Filton Airport","Bristol","United Kingdom","FZO","EGTG",51.519401550299996,-2.5908300876599997,226,"0","E","Europe/London","airport","OurAirports",54.11023163796,26.958589311824355,"Increase"
554,"Oxford (Kidlington) Airport","Oxford","United Kingdom","OXF","EGTK",51.8368988037,-1.32000005245,270,"0","E","Europe/London","airport","OurAirports",53.15689885615,14.22546501182299,"Increase"
555,"RAF Benson","Benson","United Kingdom","BEX","EGUB",51.616401672399995,-1.09582996368,226,"0","E","Europe/London","airport","OurAirports",52.71223163607999,11.979529903307824,"Increase"
556,"RAF Lakenheath","Lakenheath","United Kingdom","LKZ","EGUL",52.409301757799994,0.5609999895100001,32,"0","E","Europe/London","airport","OurAirports",51.84830176828999,-4.620704101618579,"Increase"
557,"RAF Mildenhall","Mildenhall","United Kingdom","MHZ","EGUN",52.361900329589844,0.4864059984683991,33,"0","E","Europe/London","airport","OurAirports",51.875494331121445,-3.873349296099481,"Increase"
558,"RAF Wattisham","Wattisham","United Kingdom","\N","EGUW",52.1273002625,0.956264019012,284,"0","E","Europe/London","airport","OurAirports",51.171036243488004,-8.580984973260437,"Increase"
559,"RAF Wyton","Wyton","United Kingdom","QUY","EGUY",52.357200622600004,-0.107832998037,135,"0","E","Europe/London","airport","OurAirports",52.465033620637,2.080389544226637,"Increase"
560,"RAF Fairford","Fairford","United Kingdom","FFD","EGVA",51.6822013855,-1.7900300025900002,286,"0","E","Europe/London","airport","OurAirports",53.47223138809,18.93493535401302,"Increase"
561,"RAF Brize Norton","Brize Norton","United Kingdom","BZZ","EGVN",51.75,-1.58362,288,"0","E","Europe/London","airport","OurAirports",53.33362,16.866801352657006,"Increase"
562,"RAF Odiham","Odiham","United Kingdom","ODH","EGVO",51.2341003418,-0.9428250193600001,405,"0","E","Europe/London","airport","OurAirports",52.17692536116,10.44665248842064,"Increase"
563,"DCAE Cosford Air Base","Cosford","United Kingdom","\N","EGWC",52.639998999999996,-2.30558,272,"0","E","Europe/London","airport","OurAirports",54.945578999999995,24.0995990129901,"Increase"
564,"RAF Northolt","Northolt","United Kingdom","NHT","EGWU",51.5530014038,-0.418166995049,124,"0","E","Europe/London","airport","OurAirports",51.971168398849,5.189781350091618,"Increase"
565,"RAF Coningsby","Coningsby","United Kingdom","QCY","EGXC",53.0929985046,-0.166014000773,25,"0","E","Europe/London","airport","OurAirports",53.25901250537299,2.6632668607134233,"Increase"
566,"RAF Dishforth","Dishforth","United Kingdom","\N","EGXD",54.1371994019,-1.42025005817,117,"0","E","Europe/London","airport","OurAirports",55.557449460069996,15.228734854507989,"Increase"
567,"Leeming Airport","Leeming","United Kingdom","\N","EGXE",54.2924,-1.5354,132,"0","E","Europe/London","airport","OurAirports",55.8278,16.382280201280476,"Increase"
568,"Leeds East Airport","Church Fenton","United Kingdom","\N","EGXG",53.834301,-1.1955,29,"0","E","Europe/London","airport","OurAirports",55.029801000000006,12.977207031164015,"Increase"
569,"RAF Honington","Honington","United Kingdom","BEQ","EGXH",52.34260177612305,0.7729390263557434,174,"0","E","Europe/London","airport","OurAirports",51.5696627497673,-6.744157183812215,"Increase"
570,"RAF Cottesmore","Cottesmore","United Kingdom","\N","EGXJ",52.735699,-0.6487689999999999,461,"0","E","Europe/London","airport","OurAirports",53.384468,7.4999922736457885,"Increase"
571,"RAF Scampton","Scampton","United Kingdom","SQZ","EGXP",53.307800293,-0.550832986832,202,"0","E","Europe/London","airport","OurAirports",53.858633279832,6.5186629337213935,"Increase"
572,"RAF Wittering","Wittering","United Kingdom","\N","EGXT",52.612598,-0.47645299999999996,273,"0","E","Europe/London","airport","OurAirports",53.089051,5.773585872891887,"Increase"
573,"RAF Linton-On-Ouse","Linton-on-ouse","United Kingdom","HRT","EGXU",54.0489006042,-1.2527500391,53,"0","E","Europe/London","airport","OurAirports",55.3016506433,13.550678476494724,"Increase"
574,"RAF Waddington","Waddington","United Kingdom","WTN","EGXW",53.1661987305,-0.5238109827040001,231,"0","E","Europe/London","airport","OurAirports",53.690009713204,6.247962157942181,"Increase"
575,"RAF Topcliffe","Topcliffe","United Kingdom","\N","EGXZ",54.2055015564,-1.3820899725,92,"0","E","Europe/London","airport","OurAirports",55.5875915289,14.846396951901626,"Increase"
576,"RAF Cranwell","Cranwell","United Kingdom","\N","EGYD",53.0303001404,-0.4832420051100001,218,"0","E","Europe/London","airport","OurAirports",53.51354214551,5.841532615121524,"Increase"
577,"RAF Barkston Heath","Barkston Heath","United Kingdom","\N","EGYE",52.962200164799995,-0.561625003815,367,"0","E","Europe/London","airport","OurAirports",53.523825168615,6.62685429934133,"Increase"
578,"RAF Marham","Marham","United Kingdom","KNF","EGYM",52.648394999999994,0.550692,75,"0","E","Europe/London","airport","OurAirports",52.097702999999996,-4.517379806039671,"Increase"
579,"Mount Pleasant Airport","Mount Pleasant","Falkland Islands","MPN","EGYP",-51.82279968261719,-58.44720077514648,244,"-3","U","Atlantic/Stanley","airport","OurAirports",6.62440109252929,584.344179823736,"Increase"
580,"Amsterdam Airport Schiphol","Amsterdam","Netherlands","AMS","EHAM",52.308601,4.76389,-11,"1","E","Europe/Amsterdam","airport","OurAirports",47.54471100000001,-46.72997278552527,"Increase"
